id,text,canonized,text_length,description,random,regex,sanskrit,translation,notes
2285.1,,,6,an-aa-m-ama-ma-ra,⚄ random: i-a-s-ba-ya-ra,ra?ma?ama?maa?an,"रम-अम-मान
rama-ama-māna",O pleasing[√रम्] powerful[RV] honored[√मन्] one,
2286.1,,,4,ma-an-ra-as,⚄ random: sa-da-la-u,asra?anma?,*asraanma,,
2287.1,,,1,ara,⚄ random: va,ara?,"अर
ara",spoke[RV],
2287.2,,,7,an-aa-r-ra-ta-da-sa,⚄ random: i-i-b-sa-va-ta-ma,sa?da?ta?ra?raa?an,"सदत् रराण
sadat rarāṇa","May the bountiful[RV] one preside[सद् inj. RV 3.13.1, 8.13.24, 10.99.3 1.128.1]",
2288.1,,,3,i-y-ja,⚄ random: ba-la-pa,ja?yi,*jayi,,
2289.1,,,2,la-ca,⚄ random: ta-ma,ca?la?,*cala,,
2290.1,,,6,an-ra-ta-va-da-sa,⚄ random: i-j-va-na-ma-da,sa?da?va?ta?ra?an,"सदवत्-रण
sadavat-raṇa",O presiding[√सद् मतुप्] Roarer[√रण्],
2291.1,,,5,ra-da-an-aa-k,⚄ random: la-ya-da-pa-ca,kaa?anda?ra?,"कान्दर
kāndara",from a valley[R] ,
2292.1,,,7,an-sa-ma-sa-ma-va-ra,⚄ random: i-p-i-d-i-n-ra,ra?va?ma?sa?ma?sa?an,"रव मह-महान्
rava maha-mahān","O Roarer[√रु], the greatest[RV] of the great[RV]",
2293.1,,,6,an-sa-ma-ama-ma-ra,⚄ random: i-d-sa-ba-ya-ra,ra?ma?ama?ma?sa?an,"रमाम् महम्
ramām maham",Splendor[Cāṇ] and might,
2294.1,,,5,i-m-as-ma-ama,⚄ random: ba-ba-ya-ga-ba,ama?ma?asmi,*amamaasmi,,
2295.1,,,1,.a,⚄ random: ta,.a?,*.a,,
2296.1,,,5,an-ra-asaa-va-ra,⚄ random: i-j-ja-na-ba,ra?va?asaa?ra?an,*ravaasaaraan,,
2297.1,,,9,an-i-a-t-va-as-aa-m-an,⚄ random: i-b-ta-va-na-ya-ma-va-ma,anmaa?asva?taian,"आनम अश्वत्थैन
ānama aśvatthaina","O Subduer[आ—√नम्], that[एन] Ashwattha tree",
2298.1,,,6,.a-.-ama-ma-ga-sa,⚄ random: ta-ta-ba-ya-i-a,sa?ga?ma?ama?..a?,*sagamaama..a,,
2299.1,,,5,an-ba-sa-va-ra,⚄ random: i-t-ga-na-ba,ra?va?sa?ba?an,*ravasabaan,,
2300.1,,,2,an-ka,⚄ random: i-m,ka?an,*kaan,,
2301.1,,,6,.a-.-asaa-ja-va-.,⚄ random: ta-ta-sa-pa-na-ta,.va?ja?asaa?..a?,*.vajaasaa..a,,
2302.1,,,2,navanaa-aa,⚄ random: ma-pa,aa?navanaa?,*aanavanaa,,
2303.1,,,4,an-aa-t-.,⚄ random: i-j-sa-ta,.taa?an,*.taaan,,
2304.1,,,2,ra-va,⚄ random: ra-ba,va?ra?,*vara,,
2305.1,,,2,ya-aa,⚄ random: ya-ta,aa?ya?,*aaya,,
2306.1,,,3,an-aa-t,⚄ random: i-j-sa,taa?an,*idara,,
2307.1,,,2,ya-ja,⚄ random: ya-pa,ja?ya?,*jaya,,
2308.1,,,4,an-ra-na-aa,⚄ random: i-g-ya-ta,aa?na?ra?an,*aanaraan,,
2309.1,,,3,an-aa-s,⚄ random: i-a-m,saa?an,*saaan,,
2310.1,,,7,an-aa-t-ja-va-ya-da,⚄ random: i-j-u-p-na-ya-la,da?ya?va?ja?taa?an,"दय-वज-तान
daya-vaja-tāna",O destroying[√दय्] roaming[√वज्] Roarer[√तन् घञ्],
2311.1,,,5,ma-as-aa-v-.,⚄ random: ba-ta-pa-na-ta,.vaa?asma?,*.vaaasma,,
2312.1,,,5,na-ma-an-va-ma,⚄ random: na-sa-da-ba-ka,ma?va?anma?na?,*mavaanmana,,
2313.1,,,8,ta-aa-asi-an-ma-sa-va-ra,⚄ random: ca-ca-ba-i-i-d-na-ra,ra?va?sa?ma?anasiaa?ta?,"रवसमम् असि अथ
ravasamam asi atha",Thus[RV] you are[√अस् लट्] like[RV] the Roarer[√रु],
2314.1,,,5,i-an-sa-aa-m,⚄ random: ba-i-g-ta-sa,maa?sa?ani,*maasaani,,
2315.1,,,7,na-pa-ya-ja-va-.-ya,⚄ random: na-da-u-p-na-ta-ba,ya?.va?ja?ya?pa?na?,*ya.vajayapana,,
2316.1,,,6,an-sa-an-ra-aa-t,⚄ random: i-k-da-la-i-u,taa?ra?ansa?an,"तार-अंश
tāra-aṃśa",O Protector's portion,
2317.1,,,4,nna-aa-an-ta,⚄ random: ka-ta-ya-u,ta?anaa?nna?,*taanaanna,,
2318.1,,,3,va-ra-aa,⚄ random: na-ra-ma,aa?ra?va?,*aarava,,
2319.1,,,2,na-sa,⚄ random: na-ta,sa?na?,"सन
sana",ancient[RV],
2320.1,,,3,an-na-aa,⚄ random: i-y-ta,aa?na?an,*aanaan,,
2321.1,,,4,ka-as-aa-r,⚄ random: na-sa-ca-ra,raa?aska?,*raaaska,,
2322.1,,,2,ma-ka,⚄ random: i-m,ka?ma?,*kama,,
2322.2,,,4,an-ka-ma-as,⚄ random: i-m-ya-na,asma?ka?an,*asmakaan,,
2323.1,,,4,an-sa-va-ra,⚄ random: i-l-na-ra,ra?va?sa?an,*ravasaan,,
2324.1,,,3,an-ba-sa,⚄ random: i-t-ga,sa?ba?an,*sabaan,saBAm,council[RV]
2325.1,,,2,ya-aa,⚄ random: ya-pa,aa?ya?,*aaya,,
2326.1,,,5,na-ja-an-va-ba,⚄ random: na-ja-ma-na-ta,ba?va?anja?na?,*bavaanjana,,
2327.1,,,3,an-ra-va,⚄ random: i-j-ba,va?ra?an,*varaan,,
2328.1,,,2,ya-aaa,⚄ random: ma-ca,aaa?ya?,*aaaya,,
2329.1,,,4,aa-s-u-an,⚄ random: pa-da-ra-aa,anusaa?,"अनूषा
anūṣā",post—dawn[Pāṇ,RV]
2330.1,,,2,.a-ca,⚄ random: ta-ga,ca?.a?,*ca.a,,
2331.1,,,2,la-da,⚄ random: ga-ya,da?la?,*dala,,
2332.1,,,6,asi-aa-t-ta-ma-aa,⚄ random: ba-pa-ca-u-i-c,aa?ma?ta?taa?asi,"अम-ततः असि
ama-tataḥ asi",You are[√अस् लट्] the powerful[RV] father[RV],
2333.1,,,3,.a-ma-.,⚄ random: ta-sa-ta,.ma?.a?,*.ma.a,,
2334.1,,,2,va-ja,⚄ random: ba-da,ja?va?,*java,,
2335.1,,,8,da-ma-i-an-namaa-sa-ma-da,⚄ random: u-k-ba-i-g-la-ya-la,da?ma?sa?namaa?anima?da?,"दम सन्मानि-मद
dama sanmāni-mada","O Subduer[ŚBr], the joy[RV] of being felicitated[W]",
2336.1,,,6,ra-sa-nmna-sa-an-na,⚄ random: na-da-i-d-ja-da,na?ansa?nmna?sa?ra?,"नानः नमन् हर
nānaḥ naman hara",Nāna is bowing[√नम् शतृँ] to you O Destroyer[MBh],
2337.1,,,4,ya-ja-ma-ama,⚄ random: ma-ta-sa-ba,ama?ma?ja?ya?,*amamajaya,,
2338.1,,,6,ra-da-ma-sa-va-ra,⚄ random: la-la-aa-p-na-ra,ra?va?sa?ma?da?ra?,"रव-संधृ
rava-saṃdhṛ",O Roarer[√रु]; O bearer[MBh],
2339.1,,,6,ma-ca-ma-an-ma-da,⚄ random: na-ma-sa-da-ya-la,da?ma?anma?ca?ma?,"दमन-मचम्
damana-macam",The subduing[MBh] cheater[√मच्],
2340.1,,,2,da-va,⚄ random: ta-ba,va?da?,*vada,,
2341.1,,,4,.a-ta-va-ra,⚄ random: ta-u-n-ba,ra?va?ta?.a?,*ravata.a,,
2342.1,,,9,na-ma-mama-va-ra-sa-na-dada-ta,⚄ random: na-ga-da-na-ra-da-na-ta-u,ta?dada?na?sa?ra?va?mama?ma?na?,"तड-धन शर्वम् मम्न
taḍa-dhana śarvam mamna","O Striker[√तड्], O producer[√धन्] Remember[√म्नना] the Striker[AV]",
2343.1,,,4,navanaa-an-ma-da,⚄ random: ma-da-ya-la,da?ma?annavanaa?,*damaannavanaa,,
2344.1,,,6,ya-ra-va-an-ma-da,⚄ random: ma-la-ba-da-ya-la,da?ma?anva?ra?ya?,"दमन-वर्य
damana-varya",O Eminent[MBh] Subduer[MBh],
2345.1,,,5,an-as-ma-ma-ra,⚄ random: i-y-na-ya-ra,ra?ma?ma?asan,*ramamaasan,,
2346.1,,,5,nna-ama-aa-an-ra,⚄ random: ka-ma-pa-i-r,ra?anaa?ama?nna?,*raanaaamanna,,
2347.1,,,3,an-va-ama,⚄ random: i-t-ba,ama?va?an,*amavaan,,
2348.1,,,3,an-tara-ma,⚄ random: i-k-sa,ma?tara?an,*mataraan,,
2349.1,,,4,nmna-sa-ma-da,⚄ random: i-d-ya-ma,da?ma?sa?nmna?,"दमः नमन्
damaḥ naman",house[RV] praying[ŚBr],
2350.1,,,4,aa-y-va-ra,⚄ random: sa-ba-na-ra,ra?va?yaa?,*ravayaa,,
2351.1,,,2,ra-pa,⚄ random: sa-la,pa?ra?,"पर
para",Supreme[RV],
2352.1,,,4,ma-ta-da-ma,⚄ random: pa-va-la-i,ma?da?ta?ma?,*madatama,,
2353.1,,,2,ra-sa,⚄ random: la-aa,sa?ra?,*sara,,
2354.1,,,5,an-sa-ra-aa-r,⚄ random: i-l-la-ta-la,raa?ra?sa?an,*raarasaan,,
2355.1,,,3,ra-da-ma,⚄ random: la-la-i,ma?da?ra?,*madara,,
2356.1,,,4,i-an-sa-ta,⚄ random: ba-i-l-u,ta?sa?ani,*tasaani,,
2357.1,,,3,ya-ja-aa,⚄ random: ya-pa-pa,aa?ja?ya?,*aajaya,,
2357.2,,,2,ra-aa,⚄ random: ba-pa,aa?ra?,"अर
ara",spoke[RV],
2357.3,,,5,.a-ma-ma-va-ra,⚄ random: ta-ga-i-n-ra,ra?va?ma?ma?.a?,*ravamama.a,,
2358.1,,,1,da,⚄ random: ma,da?,"द
da",giving[MS],
2359.1,,,7,ma-as-ja-an-ama-va-ra,⚄ random: ba-ya-ja-aa-b-na-ba,ra?va?ama?anja?asma?,"रव अम-अञ्जसम्
rava ama-añjasam","O Roarer, the powerful (Soma) mixture",
2360.1,,,7,.a-as-ja-an-ma-ta-as,⚄ random: ta-na-ja-aa-i-s-ya,asta?ma?anja?as.a?,*astamaanjaas.a,,
2361.1,,,3,.a-sa-ka,⚄ random: ta-ma-ka,ka?sa?.a?,*kasa.a,,
2362.1,,,6,rara-aa-s-ra-va-ara,⚄ random: ya-ca-va-ba-ma-sa,ara?va?ra?saa?rara?,"आ-रव रह-अरर
ā-rava raha-arara",O Roarer[आ-√रु] O door[Mcar] to leave[√रह्] (this world),
2362.2,,,2,ya-sa,⚄ random: ba-da,sa?ya?,*saya,,
2363.1,,,3,an-na-an,⚄ random: i-y-va,anna?an,*annaan,,
2364.1,,,4,an-aa-j-ra,⚄ random: i-v-ja-ba,ra?jaa?an,*rajaaan,,
2365.1,,,4,an-aa-m-aa,⚄ random: i-j-sa-pa,aa?maa?an,*aamaaan,,
2366.1,,,5,an-sa-va-na-ta,⚄ random: i-d-na-ma-na,ta?na?va?sa?an,*tanavasaan,,
2367.1,,,2,va-an,⚄ random: sa-ma,anva?,"आनव
ānava",kind to men[RV],
2367.2,,,2,va-an,⚄ random: sa-ma,anva?,"आनव
ānava",kind to men[RV],
2368.1,,,6,rara-aa-s-ra-va-ara,⚄ random: ya-ca-va-ba-ma-sa,ara?va?ra?saa?rara?,"आ-रव रह-अरर
ā-rava raha-arara",O Roarer[आ-√रु] O door[Mcar] to leave[√रह्] (this world),
2369.1,,,4,ta-sa-an-aa,⚄ random: u-d-i-t,aa?ansa?ta?,*aaansata,,
2370.1,,,6,rara-aa-s-ra-va-ara,⚄ random: ya-ca-va-ba-ma-sa,ara?va?ra?saa?rara?,"आ-रव रह-अरर
ā-rava raha-arara",O Roarer[आ-√रु] O door[Mcar] to leave[√रह्] (this world),
2370.2,,,5,ta-pa-ca-ya-sa,⚄ random: ma-la-ga-ma-pa,sa?ya?ca?pa?ta?,"हय च पत
haya ca pata",roarer[√हय् + अच्] and master[√पत् + अच्],
2371.1,,,2,sa-ca,⚄ random: ta-ga,ca?sa?,*casa,,
2372.1,,,2,ya-ta,⚄ random: ma-va,ta?ya?,*taya,,
2373.1,,,6,an-ma-aa-a-m-da,⚄ random: i-i-r-pa-ya-ma,da?maaa?ma?an,"दम-असमम्
dama-asamam",The unequalled[RV] Subduer[Pāṇ],
2374.1,,,3,.a-va-an,⚄ random: ta-na-da,anva?.a?,*anva.a,,
2375.1,,,5,an-sa-da-va-raktaa,⚄ random: i-d-ma-na-pa,raktaa?va?da?sa?an,"रक्तवधहन्
raktavadhahan",O red one[MBh] who kills[RV],
2376.1,,,5,na-.-ama-va-ra,⚄ random: na-ta-ba-na-ra,ra?va?ama?.na?,*ravaama.na,,
2377.1,,,7,an-ra-aa-m-ta-as-sa,⚄ random: i-j-ca-i-s-ya-pa,sa?asta?maa?ra?an,"शस्त-मारम्
śasta-māram",The praised[RV] Killer[Rājat],
2378.1,,,3,ra-la-ra,⚄ random: ra-sa-ra,ra?la?ra?,*ralara,,
2379.1,,,5,an-.-.-va-ra,⚄ random: i-t-ta-na-ra,ra?va?..an,*rava..an,,
2380.1,,,7,aa-an-ma-ama-va-ka-aa,⚄ random: ta-i-s-ba-ba-na-pa,aa?ka?va?ama?ma?anaa?,"आ-ख-वाम मान
ā-kha-vāma māna",O honored[MBh] Rudra[BhP] from[RV] the heavens[ŚBr],
2381.1,,,6,an-aa-m-sa-va-aa,⚄ random: i-j-i-d-na-ta,aa?va?sa?maa?an,"आ-वहमान
ā-vahamāna",O Bringer[RV],
2382.1,,,2,ka-ma,⚄ random: ma-aa,ma?ka?,*maka,,
2382.2,,,4,an-ka-ma-as,⚄ random: i-m-ya-na,asma?ka?an,*asmakaan,,
2383.1,,,1,da,⚄ random: ma,da?,"द
da",giving[MS],
2384.1,,,3,ra-aa-.,⚄ random: la-ta-ta,.aa?ra?,*.aara,,
2385.1,,,6,an-aa-j-an-ma-ka,⚄ random: i-a-j-ma-ya-va,ka?ma?anjaa?an,"कम् अञ्ज-आन
kam añja-āna",Excellent[ŚBr] splendorous[RV] face[NBD],
2386.1,,,4,ra-ja-va-ra,⚄ random: la-pa-na-ra,ra?va?ja?ra?,*ravajara,,
2387.1,,,2,ja-ja,⚄ random: pa-pa,ja?ja?,"जज
jaja",Warrior[√जज्],
2388.1,,,5,an-ta-ma-va-ra,⚄ random: i-v-sa-na-ra,ra?va?ma?ta?an,*ravamataan,,
2389.1,,,8,na-ma-ma-an-as-va-ra-ta,⚄ random: na-ta-ga-i-y-na-ra-u,ta?ra?va?asanma?ma?na?,"तर-वाहम् मम्ङ
tara-vāham mamṅa",Remember[√म्ना] the transcender[MBh Bhp],
2390.1,,,6,la-ca-ra-sa-ma-ba,⚄ random: ra-ma-pa-da-ya-aa,ba?ma?sa?ra?ca?la?,"भ-महर्-चल
bha-mahar-cala",The star[GṛS] moving[MBh] in Mahar[Vedāntas],
2391.1,,,2,ya-mama,⚄ random: ma-da,mama?ya?,*mamaya,,
2392.1,,,4,.a-ta-ma-u,⚄ random: ta-sa-ga-la,uma?ta?.a?,*umata.a,,
2393.1,,,7,na-rara-ja-aa-v-aa-d,⚄ random: ma-ya-ta-pa-na-pa-ta,daa?vaa?ja?rara?na?,"दाव-अज ररण
dāva-aja raraṇa",I roared[√रण् लिट्] O unborn(aja=Rudra) fire[ŚBr],
2394.1,,,5,i-an-ba-sa-ma,⚄ random: ba-i-t-ka-sa,ma?sa?ba?ani,*masabaani,,
2395.1,,,7,an-ra-da-ta-sa-an-.,⚄ random: i-j-ma-ca-ta-ga-ta,.ansa?ta?da?ra?an,*.ansatadaraan,,
2396.1,,,3,i-an-aa,⚄ random: ba-ta-ta,aa?ani,*aaani,,
2397.1,,,4,ra-pa-va-ra,⚄ random: la-la-na-ba,ra?va?pa?ra?,*ravapara,,
2397.2,,,4,.a-pa-va-ra,⚄ random: ta-la-na-ba,ra?va?pa?.a?,*ravapa.a,,
2398.1,,,8,aa-an-pa-u-t-aa-v-mama,⚄ random: ta-i-m-ra-va-pa-na-ta,mama?vaa?tupa?anaa?,"मम वात उप-आन
mama vāta upa-āna","O wind[RV], to my[RV] breath[T]",
2399.1,,,5,an-ta-va-an-.,⚄ random: i-v-na-va-ta,.anva?ta?an,"अन्वतं
anvataṃ",following[ĀpŚr],
2400.1,,,6,ma-sa-ra-.-ma-aa,⚄ random: i-d-ba-ta-i-p,aa?ma?.ra?sa?ma?,*aama.rasama,,
2401.1,,,4,an-da-ma-ta,⚄ random: i-g-i-s,ta?ma?da?an,*tamadaan,,
2402.1,,,6,ya-ta-ya-va-da-ka,⚄ random: ma-va-ya-na-la-va,ka?da?va?ya?ta?ya?,"कद वय तय
kada vaya taya","O Destroyer[√कद्], Weaver[√वे], Protector[√तय्]",
2403.1,,,10,na-ma-ma-sa-ma-sa-an-san-ma-ya,⚄ random: na-ga-i-d-sa-ka-da-ca-i-u,ya?ma?sanansa?ma?sa?ma?ma?na?,"यमहन् अंशं शममन्
yamahan aṃśaṃ śamaman",O Yama's killer(Shiva); My portion; O calm one,RV 3.62.11 Our portion of prosperity
2404.1,,,1,daa,⚄ random: ta,daa?,*daa,,
2405.1,,,7,ra-i-l-ca-da-ta-sa,⚄ random: na-ba-ca-ma-ta-ma-da,sa?ta?da?ca?lira?,"शत-द चलि-र
śata-da cali-ra","O giver of a hundred[MBh], O cover(protection)[W]-giver[Sis]",
2406.1,,,3,an-da-aa,⚄ random: i-n-ta,aa?da?an,*aadaan,,
2407.1,,,3,ya-ja-ra,⚄ random: ya-pa-va,ra?ja?ya?,*rajaya,,
2408.1,,,2,ra-ja,⚄ random: la-pa,ja?ra?,"जर
jara",O destroyer[√जॄ],
2409.1,,,5,ma-ra-as-va-ra,⚄ random: la-la-ma-na-ra,ra?va?asra?ma?,*ravaasrama,,
2410.1,,,7,an-ka-aa-m-ma-an-ja,⚄ random: i-m-ma-va-sa-da-da,ja?anma?maa?ka?an,"जन्ममाखं
janmamākhaṃ",birth[RV] oblation[Hariv],
2411.1,,,5,i-an-aa-t-ja,⚄ random: ba-i-j-u-p,ja?taa?ani,*jataaani,,
2412.1,,,1,nmna,⚄ random: i,nmna?,*nmna,,
2413.1,,,6,an-sa-da-an-sa-ra,⚄ random: i-d-ma-i-d-ra,ra?sa?anda?sa?an,"रसन् दहन्
rasan dahan",O Roaring[√रस् शतृँ] Destroying[√दह् शतृँ] one,
2414.1,,,6,na-ma-aa-a-an-yaaa,⚄ random: na-sa-pa-ca-i-a,yaaa?anaaa?ma?na?,"यान-आमन
yāna-āmana",Inclined[TS] to lead[RV],
2415.1,,,3,.a-ta-.,⚄ random: ta-aa-t,.ta?.a?,*.ta.a,,
2416.1,,,6,an-ra-va-ja-an-.,⚄ random: i-l-ba-ja-ma-ta,.anja?va?ra?an,*.anjavaraan,,
2417.1,,,7,ya-ja-ma-ma-sa-va-ra,⚄ random: na-ta-sa-i-d-na-ra,ra?va?sa?ma?ma?ja?ya?,"रव-समम्-जय
rava-samam-jaya",Victory[AV] with[ŚBr] the Roarer[√रु],
2418.1,,,4,ra-ca-va-ra,⚄ random: la-ga-na-ba,ra?va?ca?ra?,*ravacara,,
2419.1,,,4,ja-.-.-ja,⚄ random: pa-ta-ta-pa,ja?..ja?,*ja..ja,,
2419.2,,,4,ta-aa-.-.,⚄ random: u-c-ta-ta,..aa?ta?,*..aata,,
2420.1,,,4,na-ma-ta-ma,⚄ random: na-i-s-sa,ma?ta?ma?na?,*matamana,,
2421.1,,,5,da-sa-ka-va-ra,⚄ random: sa-ga-na-na-ba,ra?va?ka?sa?da?,*ravakasada,,
2422.1,,,12,an-ra-va-aa-r-ja-an-ma-ta-as-va-ra,⚄ random: i-s-ba-pa-ga-ja-ma-i-s-ya-na-ra,ra?va?asta?ma?anja?raa?va?ra?an,"रव अहत्मन् जरावरान्
rava ahatman jarāvarān",O Shiva; soul of the day; bring us great praises,RV 1.26.9 may the eulogies of mortal men Belong to us
2423.1,,,4,nmna-ta-an-sa,⚄ random: ya-u-i-l,sa?anta?nmna?,*saantanmna,,
